fucR,DNA-binding transcriptional activator FucR,946905
rlmM,23S rRNA 2'-O-ribose C2498 methyltransferase,947283
ygdD,DUF423 domain-containing inner membrane protein YgdD,947279
gcvA,DNA-binding transcriptional dual regulator GcvA,947278
ygdI,DUF903 domain-containing lipoprotein YgdI,947276
csdA,cysteine sulfinate desulfinase,947275
csdE,sulfur acceptor protein CsdE,947274
tcdA,tRNA threonylcarbamoyladenosine dehydratase,947291
mltA,membrane-bound lytic murein transglycosylase A,944964
amiC,N-acetylmuramoyl-L-alanine amidase C,947293
argA,N-acetylglutamate synthase,947289
recD,exodeoxyribonuclease V subunit RecD,947287
recB,exodeoxyribonuclease V subunit RecB,947286
ptrA,protease 3,947284
recC,exodeoxyribonuclease V subunit RecC,947294
ppdC,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC,945797
ygdB,DUF2509 domain-containing protein YgdB,944763
ppdB,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdB,948985
ppdA,prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA,945393
thyA,thymidylate synthase,949035
lgt,phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,947303
ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP,947301
rppH,RNA pyrophosphohydrolase,947300
ygdT,YgdT,5061519
mutH,DNA mismatch repair protein MutH,947299
ygdQ,PF03741 family inner membrane protein YgdQ,947295
ygdR,DUF903 domain-containing lipoprotein YgdR,947304
tas,putative NADP(H)-dependent aldo-keto reductase Tas,947306
lplT,lysophospholipid transporter,947317
aas,fused 2-acylglycerophospho-ethanolamine acyltransferase/acyl-acyl carrier protein synthetase,947315
galR,DNA-binding transcriptional dual regulator GalR,947314
lysA,diaminopimelate decarboxylase,947313
lysR,DNA-binding transcriptional dual regulator LysR,947311
ygeA,amino acid racemase YgeA,947348
araE,arabinose:H(+) symporter,947341
kduD,2-keto-3-deoxy-D-gluconate dehydrogenase,947323
kduI,5-dehydro-4-deoxy-D-glucuronate isomerase,947319
yqeF,putative acyltransferase,947324
yqeG,putative transporter YqeG,945028
yqeH,putative LuxR family transcriptional regulator YqeH,945263
yqeI,putative transcriptional regulator YqeI,947327
yqeJ,protein YqeJ,947328
yqeL,uncharacterized protein YqeL,7751637
yqeK,protein YqeK,947329
ygeG,TPR repeat-containing putative chaperone YgeG,946986
ygeH,putative transcriptional regulator YgeH,946265
ygeI,protein YgeI,947336
insD4,IS2 insertion element protein InsB,947346
insC4,IS2 insertion element repressor InsA,947347
ygeQ,putative lipoprotein YgeQ,947344
actS,amidase activator,947352
xdhA,putative xanthine dehydrogenase molybdenum-binding subunit XdhA,947116
xdhB,putative xanthine dehydrogenase FAD-binding subunit XdhB,947205
xdhC,putative xanthine dehydrogenase [Fe-S]-binding subunit XdhC,945148
ygeV,putative sigma(54)-dependent transcriptional regulator YgeV,947320
ygeW,putative carbamoyltransferase YgeW,945826
ygeX,2,3-diaminopropionate ammonia-lyase,947012
ygeY,putative peptidase YgeY,947360
hyuA,phenylhydantoinase,947359
yqeA,putative amino acid kinase YqeA,947358
yqeB,XdhC-CoxI family protein YqeB,947357
yqeC,uncharacterized protein YqeC,947350
mocA,molybdenum cofactor cytidylyltransferase,947356
ygfK,putative oxidoreductase, Fe-S subunit,949068
ssnA,putative aminohydrolase SsnA,949072
ygfM,putative oxidoreductase,949071
xdhD,fused putative xanthine/hypoxanthine oxidase: molybdopterin-binding subunit and Fe-S binding subunit,949079
xanQ,xanthine:H(+) symporter XanQ,949075
guaD,guanine deaminase,947366
ghxQ,guanine/hypoxanthine transporter GhxQ,2847748
ygfS,putative electron transport protein YgfS,949016
ygfT,putative oxidoreductase YgfT,949018
uacT,urate:H(+) symporter,949017
yqfG,uncharacterized protein YqfG,7751638
yqfH,protein YqfH,38094970
idi,isopentenyl-diphosphate Delta-isomerase,949020
lysS,lysine--tRNA ligase,947372
prfB,peptide chain release factor RF2,947369
recJ,ssDNA-specific exonuclease RecJ,947367
dsbC,protein disulfide isomerase DsbC,947363
xerD,site-specific recombinase,947362
fldB,flavodoxin 2,947361
ygfX,protein YgfX,947379
sdhE,FAD assembly factor,947382
ygfZ,folate-binding protein YgfZ,947384
trhA,transmembrane homeostasis protein A,947381
yqfB,N(4)-acetylcytidine amidohydrolase,947380
bglA,6-phospho-beta-glucosidase A,947378
ygfF,putative oxidoreductase YgfF,947373
gcvP,glycine decarboxylase,947394
gcvH,glycine cleavage system H protein,947393
gcvT,aminomethyltransferase,947390
yqfI,protein YqfI,38094971
ubiI,2-octaprenylphenol 6-hydroxylase,947389
ubiH,2-octaprenyl-6-methoxyphenol 4-hydroxylase,947388
pepP,Xaa-Pro aminopeptidase,947385
ygfB,PF03695 family protein YgfB,947400
zapA,cell division protein ZapA,947404
fau,5-formyltetrahydrofolate cyclo-ligase,945167
ibsC,toxic peptide IbsC,7751627
serA,phosphoglycerate dehydrogenase,945258
rpiA,ribose-5-phosphate isomerase A,947407
argP,DNA-binding transcriptional dual regulator ArgP,944867
scpA,methylmalonyl-CoA mutase,945576
argK,methylmalonyl-CoA mutase-interacting GTPase YgfD,947412
scpB,methylmalonyl-CoA decarboxylase,947408
scpC,propionyl-CoA:succinate CoA transferase,947402
srsR,DNA-binding transcriptional activator YgfI,947401
yggE,DUF541 domain-containing protein YggE,947398
argO,L-arginine exporter,947418
mscS,small conductance mechanosensitive channel MscS,947416
fbaA,fructose-bisphosphate aldolase class II,947415
pgk,phosphoglycerate kinase,947414
epd,D-erythrose-4-phosphate dehydrogenase,947413
yggC,P-loop NTPase domain-containing protein YggC,947419
fumE,fumarase E,946861
yggF,fructose 1,6-bisphosphatase YggF,947410
yggP,putative zinc-binding dehydrogenase YggP,2847686
cmtA,mannitol-specific PTS enzyme IICB component CmtA,945256
cmtB,mannitol-specific PTS enzyme IIA component CmtB,945125
tktA,transketolase 1,947420
loiP,metalloprotease LoiP,945173
speB,agmatinase,947715
speA,biosynthetic arginine decarboxylase,947432
yqgB,acid stress response protein YqgB,947433
yqgG,protein YqgG,63925647
yqgC,protein YqgC,945052
yqgD,DUF2684 domain-containing protein YqgD,945430
metK,methionine adenosyltransferase,945389
galP,galactose:H(+) symporter,947434
yggI,protein YggI,947443
endA,DNA-specific endonuclease I,949092
rsmE,16S rRNA m(3)U1498 methyltransferase,945816
gshB,glutathione synthetase,947445
yqgE,DUF179 domain-containing protein YqgE,947442
yqgF,ribonuclease H-like domain-containing nuclease,947439
yggR,Type II/IV secretion system family protein,947430
yggS,PLP homeostasis protein,947423
yggT,uncharacterized protein YggT,947421
yggU,DUF167 domain-containing protein YggU,947424
rdgB,dITP/XTP pyrophosphatase,947429
hemW,heme chaperone HemW,947446
yggM,DUF1202 domain-containing protein YggM,947455
ansB,L-asparaginase 2,947454
yggN,DUF2884 domain-containing protein YggN,947453
yggL,putative ribosome assembly factor YggL,947449
trmB,tRNA m(7)G46 methyltransferase,947448
mutY,adenine DNA glycosylase,947447
yggX,putative Fe(2(+))-trafficking protein,947461
mltC,membrane-bound lytic murein transglycosylase C,945428
nupG,nucleoside:H(+) symporter NupG,946282
speC,constitutive ornithine decarboxylase,947457
yqgH,protein YqgH,63925648
yqgA,DUF554 domain-containing protein YqgA,947462
yghD,putative type II secretion system M-type protein YghD,947025
yghE,putative type II secretion system L-type protein YghE,945897
yqhJ,protein YqhJ,63925649
yghF,putative type II secretion system C-type protein YghF,947469
yghG,outer membrane pilotin,947470
pppA,prepilin peptidase,947467
yghJ,putative mayloidogenic protein,2847716
glcA,glycolate/lactate:H(+) symporter GlcA,947259
glcB,malate synthase G,948857
glcG,putative heme-binding protein GlcG,947473
glcF,glycolate dehydrogenase, [Fe-S] subunit,2847717
glcE,glycolate dehydrogenase, predicted FAD-binding subunit,2847718
glcD,glycolate dehydrogenase, predicted FAD-linked subunit,947353
glcC,DNA-binding transcriptional dual regulator GlcC,947466
yghO,putative DNA-binding transcriptional regulator YghO,947701
insH9,IS5 transposase and trans-activator,947516
yghQ,putative transport protein YghQ,947716
yghR,putative ATP-binding protein YghR,947310
yghS,putative ATP-binding protein YghS,947476
yghT,putative ATP-binding protein YghT,947477
pitB,metal phosphate:H(+) symporter PitB,947475
gss,fused glutathionylspermidine amidase/glutathionylspermidine synthetase,947474
yghU,disulfide reductase/organic hydroperoxide reductase,947472
hybG,hydrogenase maturation factor HybG,948020
hybF,hydrogenase maturation protein HybF,948004
hybE,hydrogenase 2-specific chaperone,947483
hybD,hydrogenase 2 maturation protease,948982
hybC,hydrogenase 2 large subunit,945182
hybB,hydrogenase 2 membrane subunit,948615
hybA,hydrogenase 2 [Fe-S] protein,944842
hybO,hydrogenase 2 small subunit,945902
yghW,DUF2623 domain-containing protein YghW,947485
yqhI,protein YqhI,38094972
gpr,L-glyceraldehyde 3-phosphate reductase,947480
yqhA,UPF0114 family protein YqhA,947479
yghA,NADP(+)-dependent aldehyde reductase,947478
exbD,Ton complex subunit ExbD,946345
exbB,Ton complex subunit ExbB,945420
metC,cystathionine beta-lyase/L-cysteine desulfhydrase/alanine racemase,946240
yghB,DedA family protein YghB,947490
yqhC,DNA-binding transcriptional activator YqhC,947491
yqhD,NADPH-dependent aldehyde reductase YqhD,947493
dkgA,methylglyoxal reductase DkgA,947495
yqhG,DUF3828 domain-containing protein YqhG,945919
yqhH,lipoprotein YqhH,946832
ygiQ,radical SAM superfamily protein YgiQ,948963
ftsP,cell division protein FtsP,944982
plsC,1-acylglycerol-3-phosphate O-acyltransferase PlsC,947496
parC,DNA topoisomerase IV subunit A,947499
ygiS,putative deoxycholate binding periplasmic protein,947140
mqsA,antitoxin of the MqsRA TA system/DNA-binding transcriptional repressor MqsA,945814
mqsR,mRNA interferase toxin MqsR,947500
ygiV,DNA-binding transcriptional repressor YgiV,945805
ygiW,BOF family protein YgiW,946051
qseB,DNA-binding transcriptional activator QseB,945369
qseC,sensor histidine kinase QseC,947174
ygiZ,DUF2645 domain-containing inner membrane protein YgiZ,946450
mdaB,NADPH:quinone oxidoreductase MdaB,947512
ygiN,putative quinol monooxygenase YgiN,947506
parE,DNA topoisomerase IV subunit B,947501
yqiA,esterase YqiA,947488
cpdA,cAMP phosphodiesterase,947515
yqiB,DUF1249 domain-containing protein YqiB,947518
nudF,ADP-sugar pyrophosphatase,947519
tolC,outer membrane channel TolC,947521
ygiB,DUF1190 domain-containing protein YgiB,945086
ygiC,peptide--spermidine ligase YgiC,947249
ygiD,4,5-DOPA dioxygenase extradiol,946447
zupT,divalent metal ion transporter ZupT,947035
yqiD,protein YqiD,38094973
ribB,3,4-dihydroxy-2-butanone-4-phosphate synthase,947526
ubiK,ubiquinone biosynthesis accessory factor UbiK,947524
ygiL,putative fimbrial protein YgiL,947522
yqiG,putative outer membrane usher protein YqiG,947529
insC5,IS2 insertion element repressor InsA,947520
insD5,IS2 insertion element protein InsB,947517
yqiH,putative fimbrial chaperone YqiH,947531
yqiI,putative fimbrial protein YqiI,947535
glgS,surface composition regulator,947533
yqiJ,DUF1449 domain-containing inner membrane protein YqiJ,947530
yqiK,flotillin family inner membrane protein YqiK,947537
ibsD,putative toxic peptide IbsD,7751628
ibsE,toxic peptide IbsE,7751629
hldE,fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase,947548
glnE,fused glutamine synthetase deadenylase/glutamine synthetase adenylyltransferase,947552
ygiF,inorganic triphosphatase,947554
ygiM,putative signal transduction protein (SH3 domain),947555
cca,fused CCA tRNA nucleotidyltransferase/phosphohydrolase,947553
bacA,undecaprenyl pyrophosphate phosphatase,947551
folB,dihydroneopterin aldolase,947544
plsY,putative glycerol-3-phosphate acyltransferase,947561
ttdR,DNA-binding transcriptional activator Dan,947562
ttdA,L(+)-tartrate dehydratase subunit alpha,947565
ttdB,L(+)-tartrate dehydratase subunit beta,947568
ttdT,L-tartrate:succinate antiporter,947576
tsaD,N(6)-L-threonylcarbamoyladenine synthase, TsaD subunit,947578
rpsU,30S ribosomal subunit protein S21,947577
dnaG,DNA primase,947570
rpoD,RNA polymerase sigma factor RpoD,947567
mug,stationary phase mismatch/uracil DNA glycosylase,947560
nfeF,NADPH-dependent Fe(3(+))-chelate reductase,947582
nfeR,DNA-binding transcriptional repressor NfeR,947584
aer,aerotaxis receptor,945301
patA,putrescine aminotransferase,947120
ygjH,putative tRNA-binding protein YgjH,946251
ebgR,DNA-binding transcriptional repressor EbgR,947586
ebgA,evolved beta-D-galactosidase subunit alpha,947583
ebgC,DUF386 domain-containing evolved beta-D-galactosidase subunit beta,947581
ygjI,putative transporter YgjI,947579
ygjJ,protein YgjJ,947597
ygjK,glycoside hydrolase,947596
fadH,2,4-dienoyl-CoA reductase,947594
higA,antitoxin/DNA-binding transcriptional repressor HigA,947593
higB,ribosome-dependent mRNA interferase toxin HigB,947591
rlmG,23S rRNA m(2)G1835 methyltransferase,947589
ygjP,putative metal-dependent hydrolase,947650
ygjQ,DUF218 domain-containing protein YgjQ,947598
ygjR,putative oxidoreductase YgjR,947600
alx,Mn(2(+)) exporter Alx,947607
sstT,serine/threonine:Na(+) symporter,947605
ygjV,inner membrane protein YgjV,947604
uxaA,D-altronate dehydratase,947603
uxaC,D-glucoronate/D-galacturonate isomerase,947599
exuT,hexuronate transporter,947601
exuR,DNA-binding transcriptional repressor ExuR,947602
yqiM,protein YqiM,63925650
yqjA,DedA family protein YqjA,947643
mzrA,modulator protein MzrA,947619
yqjC,DUF1090 domain-containing protein YqjC,947622
yqjD,ribosome- and membrane-associated DUF883 domain-containing protein YqjD,947614
yqjE,inner membrane protein YqjE,947611
yqjK,PF13997 family protein YqjK,947610
yqjF,DoxX family protein,947608
yqjG,glutathionyl-hydroquinone reductase YqjG,947615
yhaH,putative inner membrane protein,947617
yhaI,putative inner membrane protein,947612
yhaJ,DNA-binding transcriptional activator YhaJ,947621
yhaK,bicupin-related protein,947620
yhaL,uncharacterized protein YhaL,947618
cyuA,L-cysteine desulfidase,2847723
cyuP,L-cysteine importer,947628
tdcG,L-serine deaminase III,2847724
tdcF,putative enamine/imine deaminase,947624
tdcE,2-oxobutanoate formate-lyase/pyruvate formate-lyase 4,947623
tdcD,propionate kinase,947635
tdcC,threonine/serine:H(+) symporter TdcC,947629
tdcB,catabolic threonine dehydratase,947633
tdcA,DNA-binding transcriptional activator TdcA,947494
tdcR,DNA-binding transcriptional activator TdcR,944907
yhaB,protein YhaB,947705
yhaC,uncharacterized protein YhaC,947557
garK,glycerate 2-kinase 1,947632
garR,tartronate semialdehyde reductase,947631
garL,alpha-dehydro-beta-deoxy-D-glucarate aldolase,947630
garP,galactarate/D-glucarate transporter GarP,947642
garD,galactarate dehydratase,947641
prlF,antitoxin PrlF,947639
yhaV,ribosome-dependent mRNA interferase toxin YhaV,947638
agaR,DNA-binding transcriptional repressor AgaR,947636
kbaZ,putative tagatose-1,6-bisphosphate aldolase 1 chaperone,947637
agaV,N-acetyl-D-galactosamine specific PTS enzyme IIB component,947648
agaS,putative galactosamine-6-phosphate deaminase/isomerase,947645
kbaY,tagatose-1,6-bisphosphate aldolase 1,947644
agaB,cryptic galactosamine-specific PTS enzyme IIB component,947653
agaC,cryptic galactosamine-specific PTS enzyme IIC component,947652
agaD,cryptic galactosamine-specific PTS enzyme IID component,947649
agaI,putative deaminase AgaI,947985
yraH,putative fimbrial protein YraH,947658
yraI,putative fimbrial chaperone YraI,947657
yraJ,putative fimbrial usher protein YraJ,947656
yraK,putative fimbrial adhesin YraK,947654
rsmI,16S rRNA 2'-O-ribose C1402 methyltransferase,947664
lpoA,outer membrane lipoprotein - activator of MrcA activity,947663
yraN,PF02021 family protein YraN,947662
diaA,DnaA initiator-associating protein DiaA,947661
dolP,division and outer membrane stress-associated lipid-binding lipoprotein,947659
yraQ,permease family protein YraQ,947668
yraR,putative nucleoside-diphosphate-sugar epimerase,947667
yhbO,protein/nucleic acid deglycase 2,947666
yhbP,putative FMN binding protein YhbP,947665
yhbQ,DNA damage response nuclease YhbQ,947671
yhbS,putative N-acetyltransferase YhbS,947670
ubiT,anaerobic ubiquinone biosynthesis accessory factor UbiT,947669
ubiU,ubiquinone biosynthesis protein UbiU,949115
ubiV,ubiquinone biosynthesis protein UbiV,949117
yhbW,putative luciferase-like monooxygenase YhbW,947677
mtr,tryptophan:H(+) symporter Mtr,947675
deaD,ATP-dependent RNA helicase DeaD,947674
yrbN,uncharacterized protein YrbN,7751619
nlpI,lipoprotein NlpI,947673
pnp,polynucleotide phosphorylase,947672
rpsO,30S ribosomal subunit protein S15,947686
truB,tRNA pseudouridine(55) synthase,947687
rbfA,30S ribosome binding factor,947685
infB,translation initiation factor IF-2beta',947684
infB,translation initiation factor IF-2beta',947684
infB,translation initiation factor IF-2beta',947684
nusA,transcription termination/antitermination protein NusA,947682
rimP,ribosome maturation factor RimP,947680
argG,argininosuccinate synthetase,947590
yhbX,putative hydrolase YhbX,947711
secG,Sec translocon subunit SecG,947720
glmM,phosphoglucosamine mutase,947692
folP,dihydropteroate synthase,947691
ftsH,ATP-dependent zinc metalloprotease FtsH,947690
rlmE,23S rRNA 2'-O-ribose U2552 methyltransferase,947689
yhbY,ribosome assembly factor YhbY,947688
greA,transcription elongation factor GreA,947696
dacB,peptidoglycan DD-endopeptidase DacB,947693
obgE,GTPase ObgE,947694
yhbE,putative transporter YhbE,947699
rpmA,50S ribosomal subunit protein L27,945190
rplU,50S ribosomal subunit protein L21,949057
ispB,all-trans-octaprenyl-diphosphate synthase,947364
sfsB,putative transcriptional regulator SfsB,947960
